pollution_time_utc,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
2024-09-14 03:00:00,3,801.09,5.48,31.19,27.54,31.47,32.1,56.09,9.88
2024-09-14 04:00:00,3,700.95,5.76,24.68,45.06,29.33,30.12,59.55,10.13
2024-09-14 05:00:00,3,607.49,4.08,18.34,67.23,26.94,29.76,63.65,10.39
2024-09-14 06:00:00,3,520.71,2.6,13.54,91.55,23.84,30.43,66.64,9.88
2024-09-14 07:00:00,3,433.92,1.7,10.71,98.71,19.07,26.98,63.87,7.98
2024-09-14 08:00:00,3,420.57,1.77,10.88,101.57,18.36,26.18,61.82,7.35
2024-09-14 09:00:00,3,433.92,1.87,11.82,108.72,19.55,28.54,63.86,7.54
2024-09-14 10:00:00,3,480.65,2.07,14.74,110.15,21.7,31.28,69.04,8.23
2024-09-14 11:00:00,3,574.11,2.46,21.42,95.84,24.56,33.32,73.99,9.37
2024-09-14 12:00:00,3,700.95,1.87,31.53,75.1,26.7,34.99,77.6,10.89
2024-09-14 13:00:00,3,1014.71,0.29,48.67,44.35,31.95,44.66,92.83,14.69
2024-09-14 14:00:00,4,1428.6,0.26,62.38,17.88,36.24,62.51,119.5,19.76
2024-09-14 15:00:00,4,1548.77,1.31,62.38,7.33,34.33,70.54,129.54,20.77
2024-09-14 16:00:00,4,1441.96,1.49,56.21,6.17,29.33,65.83,119.77,18.75
2024-09-14 17:00:00,4,1241.68,0.61,47.98,10.82,25.75,55.48,100.34,16.97
2024-09-14 18:00:00,3,907.9,0.06,35.99,24.32,20.27,37.69,68.63,13.55
2024-09-14 19:00:00,2,560.76,0.0,21.93,42.92,14.78,20.52,38.62,10.13
2024-09-14 20:00:00,2,460.62,0.0,16.62,48.64,13.35,15.88,29.67,9.5
2024-09-14 21:00:00,2,433.92,0.0,15.08,47.21,13.35,14.63,27.01,9.88
2024-09-14 22:00:00,2,514.03,0.01,17.14,35.05,13.35,18.43,31.69,8.99
2024-09-14 23:00:00,3,680.92,0.13,22.28,18.95,15.26,27.07,42.9,6.9
2024-09-15 00:00:00,3,921.25,2.07,28.79,5.59,20.5,40.03,59.95,7.85
2024-09-15 01:00:00,4,1468.66,16.32,30.85,0.14,32.9,69.04,99.99,14.57
2024-09-15 02:00:00,5,2349.85,46.94,30.16,0.48,43.87,109.34,157.86,20.52
2024-09-15 03:00:00,5,2590.18,60.8,32.9,3.67,43.39,110.74,164.67,19.25
2024-09-15 04:00:00,4,1295.09,19.67,37.01,29.68,40.53,52.77,92.23,14.44
2024-09-15 05:00:00,3,947.95,9.72,31.87,62.23,41.96,45.71,86.06,14.82
2024-09-15 06:00:00,3,707.63,4.19,21.25,105.86,36.72,46.33,88.5,13.81
2024-09-15 07:00:00,3,417.23,1.2,9.34,117.3,19.55,32.64,79.94,7.73
2024-09-15 08:00:00,3,377.18,1.06,9.0,111.58,17.88,30.39,84.02,6.02
2024-09-15 09:00:00,3,383.85,1.08,10.28,107.29,17.88,31.22,90.54,6.21
2024-09-15 10:00:00,4,494.0,1.82,17.14,98.71,24.8,36.94,102.13,8.23
2024-09-15 11:00:00,4,674.25,2.74,27.42,88.69,31.95,44.56,112.28,11.02
2024-09-15 12:00:00,4,841.14,2.32,38.73,71.53,33.86,49.06,116.79,13.3
2024-09-15 13:00:00,4,1161.58,0.37,55.52,41.84,36.72,59.41,130.34,17.48
2024-09-15 14:00:00,5,1548.77,0.27,64.43,17.52,38.62,76.55,153.77,23.05
2024-09-15 15:00:00,5,1668.93,1.27,62.38,7.69,36.24,84.99,163.75,24.83
2024-09-15 16:00:00,5,1642.23,2.26,58.95,4.52,32.9,85.05,161.46,23.31
2024-09-15 17:00:00,5,1655.58,3.91,55.52,2.15,32.42,86.96,162.4,21.03
2024-09-15 18:00:00,5,1562.12,4.25,50.72,1.63,28.61,82.12,152.7,16.47
2024-09-15 19:00:00,4,1241.68,2.21,44.55,3.35,23.13,66.26,128.0,11.78
2024-09-15 20:00:00,4,1041.41,1.34,39.41,4.87,23.13,58.1,115.38,11.65
2024-09-15 21:00:00,4,907.9,0.87,35.64,6.26,23.37,53.18,106.86,12.16
2024-09-15 22:00:00,3,814.44,0.48,31.53,9.39,23.13,49.1,98.81,12.92
2024-09-15 23:00:00,3,727.65,0.16,27.76,15.74,22.17,45.16,92.64,13.43
2024-09-16 00:00:00,3,667.57,0.05,25.7,22.71,22.65,42.37,91.73,14.06
2024-09-16 01:00:00,4,707.63,0.12,30.16,23.6,28.85,44.23,100.75,16.21
2024-09-16 02:00:00,4,961.3,3.8,38.04,13.95,36.24,53.35,118.81,20.01
2024-09-16 03:00:00,4,1094.82,12.63,35.3,21.1,40.05,56.82,128.21,21.28
2024-09-16 04:00:00,4,974.66,11.73,32.22,41.48,41.01,54.01,126.62,20.01
2024-09-16 05:00:00,4,894.55,8.38,30.16,72.96,44.82,57.56,129.76,19.51
2024-09-16 06:00:00,4,827.79,4.97,27.08,121.59,48.64,68.39,141.57,18.24
2024-09-16 07:00:00,4,487.33,1.65,12.51,131.61,25.75,49.68,126.76,9.37
2024-09-16 08:00:00,4,427.25,1.3,11.14,125.89,21.22,43.47,117.82,7.35
2024-09-16 09:00:00,4,433.92,1.23,12.85,121.59,21.93,42.64,115.54,7.35
2024-09-16 10:00:00,4,647.54,2.49,25.02,107.29,33.38,50.45,125.44,10.64
2024-09-16 11:00:00,4,1028.06,4.41,44.55,86.55,46.25,65.38,145.61,15.58
2024-09-16 12:00:00,5,1375.2,4.14,66.49,57.22,52.45,77.4,163.33,19.25
2024-09-16 13:00:00,5,2429.96,16.32,97.33,7.06,61.99,118.55,220.6,30.4
2024-09-16 14:00:00,5,3845.21,54.99,87.74,0.0,72.48,190.14,321.52,43.06
2024-09-16 15:00:00,5,4646.3,71.53,80.88,0.0,78.2,247.38,401.92,46.1
2024-09-16 16:00:00,5,5020.14,76.89,78.14,0.0,83.92,284.53,453.45,49.14
2024-09-16 17:00:00,5,5233.76,83.15,74.71,0.0,90.6,306.76,485.75,55.22
2024-09-16 18:00:00,5,5020.14,84.94,71.97,0.0,91.55,296.4,473.34,56.24
2024-09-16 19:00:00,5,4112.24,69.74,68.55,0.0,71.53,240.5,396.72,42.56
2024-09-16 20:00:00,5,3204.35,49.17,61.01,0.0,47.21,190.3,325.16,24.07
2024-09-16 21:00:00,5,2483.37,32.19,52.09,0.0,34.81,154.24,269.25,13.43
2024-09-16 22:00:00,5,1842.5,18.33,42.5,0.01,28.85,123.43,224.76,9.37
2024-09-16 23:00:00,5,1468.66,11.62,35.99,0.04,26.46,103.9,197.64,10.26
2024-09-17 00:00:00,5,1241.68,8.16,34.62,0.27,25.99,90.35,180.89,13.55
2024-09-17 01:00:00,5,1255.04,7.04,40.1,0.86,31.95,86.07,174.42,19.0
2024-09-17 02:00:00,5,1695.63,22.13,41.81,1.3,43.87,100.94,190.55,25.84
2024-09-17 03:00:00,5,2056.12,37.55,43.53,6.17,52.93,112.64,204.99,30.4
2024-09-17 04:00:00,5,2082.82,33.97,50.04,14.31,61.99,116.51,211.54,32.42
2024-09-17 05:00:00,5,2109.53,23.25,61.69,27.89,72.48,129.35,229.44,33.94
2024-09-17 06:00:00,5,2082.82,11.96,71.29,52.93,83.92,147.67,252.35,33.44
2024-09-17 07:00:00,5,1014.71,2.37,33.59,127.32,52.45,107.97,214.03,18.24
2024-09-17 08:00:00,5,774.38,1.61,21.93,158.79,40.53,102.46,205.07,13.93
2024-09-17 09:00:00,5,767.71,1.66,21.93,171.66,41.96,105.72,205.71,13.81
2024-09-17 10:00:00,5,947.95,2.15,32.22,167.37,51.98,117.72,219.87,16.47
2024-09-17 11:00:00,5,1401.9,2.4,61.01,135.9,73.43,141.15,250.2,22.29
2024-09-17 12:00:00,5,1949.31,1.37,95.96,86.55,93.46,164.56,281.43,28.37
2024-09-17 13:00:00,5,3150.94,5.48,145.32,16.63,113.49,219.38,355.14,40.53
2024-09-17 14:00:00,5,4753.11,40.23,145.32,0.0,125.89,312.56,479.76,55.73
2024-09-17 15:00:00,5,6141.66,72.42,139.83,0.0,129.7,408.94,605.73,64.85
2024-09-17 16:00:00,5,6408.69,77.78,132.98,0.0,114.44,445.65,648.59,58.77
2024-09-17 17:00:00,5,5661.01,67.06,109.67,0.0,87.74,414.94,596.16,43.06
2024-09-17 18:00:00,5,4379.27,49.62,85.0,0.0,61.04,330.48,467.73,25.84
2024-09-17 19:00:00,5,2937.32,25.93,68.55,0.0,41.96,238.1,328.68,14.06
2024-09-17 20:00:00,5,2429.96,15.65,59.63,0.04,36.72,204.61,273.35,11.65
2024-09-17 21:00:00,5,2189.64,11.29,52.78,0.1,35.29,192.73,250.55,10.89
2024-09-17 22:00:00,5,2243.04,12.85,48.67,0.04,36.72,197.41,252.66,11.02
2024-09-17 23:00:00,5,2483.37,20.79,45.24,0.0,40.05,219.53,278.78,11.78
2024-09-18 00:00:00,5,2857.21,33.08,42.16,0.0,43.87,250.22,317.43,13.17
2024-09-18 01:00:00,5,3791.81,61.69,41.81,0.0,61.99,310.89,390.38,19.51
2024-09-18 02:00:00,5,5821.23,121.59,45.24,0.09,90.6,426.97,530.85,30.15
2024-09-18 03:00:00,5,7904.05,187.75,52.78,0.52,109.67,543.56,667.0,34.45
2024-09-18 04:00:00,5,8331.3,182.39,70.6,1.59,118.26,558.67,675.89,29.64
2024-09-18 05:00:00,5,6835.94,109.97,89.11,4.69,107.77,458.77,553.93,23.31
2024-09-18 06:00:00,5,4379.27,37.1,89.11,18.24,86.78,309.89,373.39,16.72
2024-09-18 07:00:00,5,2002.72,5.2,66.49,62.94,89.65,151.84,174.52,9.5
2024-09-18 08:00:00,5,1602.17,4.41,56.89,63.66,87.74,106.7,121.79,8.49
2024-09-18 09:00:00,5,1468.66,4.19,53.47,55.07,82.02,86.28,99.89,7.98
2024-09-18 10:00:00,5,1375.2,3.21,52.09,47.92,72.48,76.17,89.15,7.47
2024-09-18 11:00:00,5,1375.2,2.12,53.47,40.41,60.56,75.15,88.12,7.22
2024-09-18 12:00:00,4,1348.5,1.06,54.84,30.4,49.11,67.11,79.6,6.78
2024-09-18 13:00:00,4,1268.39,0.18,50.72,25.39,41.48,53.04,65.64,6.84
2024-09-18 14:00:00,3,1214.98,0.06,45.24,26.82,40.53,46.74,60.73,7.73
2024-09-18 15:00:00,3,1174.93,0.01,41.47,33.62,41.01,43.61,58.42,8.11
2024-09-18 16:00:00,3,1161.58,0.0,39.41,38.98,42.44,42.32,57.71,8.23
2024-09-18 17:00:00,3,1228.33,0.01,40.78,36.12,43.39,44.79,61.58,8.23
2024-09-18 18:00:00,3,1174.93,0.01,40.78,31.83,41.48,41.78,57.41,6.65
2024-09-18 19:00:00,3,1028.06,0.03,38.73,26.46,39.1,35.66,47.8,4.69
2024-09-18 20:00:00,3,947.95,0.06,37.7,21.82,41.01,35.4,44.98,4.31
2024-09-18 21:00:00,3,894.55,0.07,35.3,20.92,41.48,34.94,42.77,4.02
2024-09-18 22:00:00,3,881.2,0.08,33.93,20.03,42.44,36.44,43.92,3.99
2024-09-18 23:00:00,3,961.3,0.24,35.99,14.48,46.73,42.57,51.1,4.43
2024-09-19 00:00:00,4,1081.47,1.33,39.07,6.44,54.36,50.57,60.96,5.32
2024-09-19 01:00:00,4,1335.14,7.38,40.44,0.99,58.65,64.31,79.48,7.85
2024-09-19 02:00:00,5,1762.39,21.68,42.16,0.03,64.85,84.21,107.06,12.16
2024-09-19 03:00:00,5,2002.72,32.63,47.3,0.04,75.34,92.68,118.56,14.19
2024-09-19 04:00:00,5,1735.69,29.95,52.78,2.75,89.65,80.99,101.75,12.79
2024-09-19 05:00:00,4,1441.96,23.69,52.78,12.87,95.37,74.2,90.32,11.78
2024-09-19 06:00:00,4,1201.63,19.22,51.41,28.97,98.23,68.93,81.21,10.51
2024-09-19 07:00:00,4,934.6,10.84,44.55,59.37,81.06,59.4,67.5,7.66
2024-09-19 08:00:00,4,834.47,5.53,38.73,94.41,67.71,64.57,71.49,7.16
2024-09-19 09:00:00,4,767.71,3.19,32.56,121.59,59.13,65.16,71.59,6.97
2024-09-19 10:00:00,4,754.36,2.46,32.22,128.75,54.84,59.87,66.41,7.41
2024-09-19 11:00:00,4,827.79,2.26,40.1,117.3,56.74,57.86,65.5,8.87
2024-09-19 12:00:00,4,947.95,1.26,52.09,97.27,58.65,58.26,67.48,10.77
2024-09-19 13:00:00,5,2296.45,9.28,112.41,19.31,70.57,107.2,137.38,25.33
2024-09-19 14:00:00,5,4592.9,67.06,124.75,0.0,95.37,222.68,295.72,46.1
2024-09-19 15:00:00,5,6515.5,110.86,124.75,0.0,117.3,350.46,468.2,62.32
2024-09-19 16:00:00,5,7690.43,125.17,128.87,0.0,131.61,454.93,609.91,71.94
2024-09-19 17:00:00,5,8010.86,123.38,117.9,0.0,113.49,506.07,685.21,54.72
2024-09-19 18:00:00,5,7049.56,103.71,95.96,0.0,81.06,460.84,639.91,30.91
2024-09-19 19:00:00,5,5287.17,73.31,71.29,0.0,51.98,350.8,498.13,14.57
2024-09-19 20:00:00,5,3952.03,50.07,52.78,0.0,41.48,272.55,371.42,10.01
2024-09-19 21:00:00,5,3097.53,34.42,41.81,0.0,38.62,230.93,299.99,8.87
2024-09-19 22:00:00,5,2696.99,26.82,34.96,0.0,38.15,213.17,264.06,8.87
2024-09-19 23:00:00,5,2883.91,33.53,29.47,0.0,41.01,233.95,280.19,10.89
2024-09-20 00:00:00,5,3364.56,48.28,27.08,0.0,48.64,274.99,330.1,16.21
2024-09-20 01:00:00,5,4272.46,76.0,28.79,0.0,61.04,334.79,406.68,27.61
2024-09-20 02:00:00,5,5767.82,125.17,34.96,0.27,74.39,412.95,510.01,38.0
2024-09-20 03:00:00,5,6942.75,166.3,52.78,2.3,80.11,466.03,574.32,41.04
2024-09-20 04:00:00,5,1869.2,23.47,67.86,47.92,102.04,158.26,182.01,9.88
2024-09-20 05:00:00,5,1295.09,9.28,48.67,97.27,79.15,108.94,124.93,9.12
2024-09-20 06:00:00,5,1094.82,5.48,38.73,138.76,74.39,98.43,111.58,8.99
2024-09-20 07:00:00,5,947.95,3.63,31.19,168.8,68.66,94.66,105.0,7.98
2024-09-20 08:00:00,5,947.95,3.1,30.85,183.11,66.76,98.93,108.68,7.98
2024-09-20 09:00:00,5,988.01,3.07,35.99,185.97,72.48,104.28,114.61,8.87
2024-09-20 10:00:00,5,1214.98,3.69,52.09,171.66,83.92,116.92,130.64,12.03
2024-09-20 11:00:00,5,1682.28,4.53,80.2,137.33,95.37,141.98,161.89,16.21
2024-09-20 12:00:00,5,2162.93,3.24,109.67,91.55,99.18,158.55,184.08,21.03
2024-09-20 13:00:00,5,3391.27,10.39,154.91,15.02,103.95,207.7,252.11,34.45
2024-09-20 14:00:00,5,4913.33,47.39,143.95,0.0,102.04,283.35,355.25,48.13
2024-09-20 15:00:00,5,5447.39,60.8,120.64,0.0,90.6,323.34,411.08,47.62
2024-09-20 16:00:00,5,5180.36,55.88,98.71,0.0,74.39,317.74,403.61,39.52
2024-09-20 17:00:00,5,4592.9,46.49,83.63,0.0,61.99,288.27,364.83,30.4
2024-09-20 18:00:00,5,3738.4,35.32,72.66,0.0,47.21,235.69,297.39,19.76
2024-09-20 19:00:00,5,2777.1,20.56,62.38,0.01,31.47,173.09,217.63,11.27
2024-09-20 20:00:00,5,2349.85,13.75,53.47,0.03,25.03,151.35,189.9,8.87
2024-09-20 21:00:00,5,2349.85,13.97,49.35,0.02,26.94,158.3,196.9,9.75
2024-09-20 22:00:00,5,2616.88,18.78,49.35,0.0,35.29,180.79,224.09,13.55
2024-09-20 23:00:00,5,2910.61,25.93,51.41,0.0,51.02,207.41,255.42,20.52
2024-09-21 00:00:00,5,3284.45,37.1,55.52,0.0,72.48,239.42,293.09,29.89
2024-09-21 01:00:00,5,4112.24,58.11,62.38,0.0,102.04,294.56,358.52,44.58
2024-09-21 02:00:00,5,5393.98,98.35,67.17,0.56,129.7,373.41,456.04,63.33
2024-09-21 03:00:00,5,6301.88,130.53,74.71,3.67,125.89,422.48,516.36,59.28
2024-09-21 04:00:00,5,3791.81,46.94,104.19,31.47,123.98,290.31,341.43,29.13
2024-09-21 05:00:00,5,2857.21,18.55,100.08,86.55,120.16,245.75,283.79,21.53
2024-09-21 06:00:00,5,2082.82,9.05,78.83,144.48,114.44,196.15,223.64,15.83
2024-09-21 07:00:00,5,1148.22,3.8,42.16,173.09,81.06,112.39,125.97,9.25
2024-09-21 08:00:00,5,961.3,2.18,30.85,185.97,62.94,95.56,106.0,7.66
2024-09-21 09:00:00,5,934.6,1.76,31.87,185.97,59.13,91.17,101.07,7.98
2024-09-21 10:00:00,5,1482.01,3.69,59.63,155.93,66.76,114.82,133.52,16.21
2024-09-21 11:00:00,5,2590.18,6.65,119.27,117.3,91.55,174.59,209.46,31.41
2024-09-21 12:00:00,5,3791.81,7.93,200.15,56.51,120.16,232.07,283.33,49.14
2024-09-21 13:00:00,5,5233.76,21.9,276.92,3.4,160.22,301.17,373.86,71.94
2024-09-21 14:00:00,5,6515.5,50.96,285.15,0.0,200.27,382.64,477.73,98.29
2024-09-21 15:00:00,5,7156.37,62.58,271.44,0.0,217.44,439.09,548.23,115.51
2024-09-21 16:00:00,5,7156.37,59.9,241.28,0.0,211.72,454.95,565.12,120.58
2024-09-21 17:00:00,5,6675.72,55.88,197.41,0.0,185.01,444.29,548.98,112.47
2024-09-21 18:00:00,5,5767.82,48.28,157.65,0.0,133.51,397.25,489.96,81.06
2024-09-21 19:00:00,5,4432.68,31.29,119.27,0.0,68.66,308.16,380.52,34.96
2024-09-21 20:00:00,5,3417.97,18.33,94.59,0.01,41.96,242.04,299.22,21.79
2024-09-21 21:00:00,5,2830.51,12.52,78.14,0.03,32.42,204.52,252.56,17.48
2024-09-21 22:00:00,5,2483.37,10.06,66.49,0.06,28.61,183.43,225.57,15.33
2024-09-21 23:00:00,5,2162.93,8.49,55.52,0.13,25.27,162.98,199.59,12.79
2024-09-22 00:00:00,5,1949.31,8.94,45.24,0.16,23.37,146.23,178.69,10.89
2024-09-22 01:00:00,5,2136.23,18.33,41.13,0.04,28.85,150.04,186.86,13.05
2024-09-22 02:00:00,5,3017.43,44.26,45.93,0.72,41.96,184.87,239.18,20.52
2024-09-22 03:00:00,5,3791.81,69.74,54.15,4.52,51.98,214.66,283.85,26.09
2024-09-22 04:00:00,5,2830.51,27.49,76.09,34.33,63.9,172.46,221.84,23.56
2024-09-22 05:00:00,5,2696.99,13.75,83.63,77.25,80.11,188.08,235.81,25.33
2024-09-22 06:00:00,5,2750.4,6.59,83.63,137.33,93.46,227.25,277.16,26.35
2024-09-22 07:00:00,5,1468.66,1.87,38.39,197.41,66.76,161.72,187.68,12.41
2024-09-22 08:00:00,5,1121.52,1.34,25.7,208.85,52.45,143.33,162.12,8.49
2024-09-22 09:00:00,5,1094.82,1.37,26.39,220.3,54.36,143.8,161.87,8.74
2024-09-22 10:00:00,5,1161.58,1.48,31.87,214.58,57.7,145.96,165.06,10.13
2024-09-22 11:00:00,5,1348.5,1.54,45.24,181.67,62.94,146.9,169.17,13.05
2024-09-22 12:00:00,5,1575.47,0.85,63.75,134.47,65.8,146.7,172.61,16.21
2024-09-22 13:00:00,5,2403.26,0.11,101.45,55.07,68.66,174.61,215.08,25.59
2024-09-22 14:00:00,5,3631.59,10.51,120.64,2.21,69.62,233.16,300.57,33.94
2024-09-22 15:00:00,5,4379.27,30.85,101.45,0.0,65.8,280.3,371.03,32.42
2024-09-22 16:00:00,5,4753.11,42.02,89.11,0.0,62.94,313.53,418.38,29.89
2024-09-22 17:00:00,5,4966.74,48.73,83.63,0.0,66.76,335.79,450.17,34.45
2024-09-22 18:00:00,5,4806.52,49.62,85.68,0.0,70.57,333.2,445.01,38.0
2024-09-22 19:00:00,5,4325.87,41.13,93.22,0.0,68.66,308.7,405.82,34.45
2024-09-22 20:00:00,5,3952.03,32.63,93.22,0.0,64.85,292.63,377.8,28.63
2024-09-22 21:00:00,5,3524.78,25.03,82.94,0.0,54.84,273.23,345.42,21.28
2024-09-22 22:00:00,5,3124.24,20.34,67.17,0.0,43.87,247.64,308.15,15.07
2024-09-22 23:00:00,5,2696.99,18.55,50.72,0.0,35.76,218.68,268.34,11.4
2024-09-23 00:00:00,5,2456.67,21.46,40.1,0.0,32.42,196.76,240.71,10.39
2024-09-23 01:00:00,5,2750.4,36.21,38.04,0.0,39.1,203.44,252.94,14.06
2024-09-23 02:00:00,5,3791.81,73.31,41.13,0.4,54.84,244.28,315.28,23.56
2024-09-23 03:00:00,5,4592.9,105.5,50.72,2.91,63.9,266.13,352.18,29.89
2024-09-23 04:00:00,5,3578.19,54.54,82.25,20.92,68.66,217.2,282.96,27.87
2024-09-23 05:00:00,5,3417.97,27.72,102.82,70.1,82.97,236.39,300.35,30.4
2024-09-23 06:00:00,5,3150.94,10.95,95.96,180.24,101.09,286.96,344.89,28.63
2024-09-23 07:00:00,5,1508.71,2.91,37.01,240.33,70.57,181.89,210.02,17.48
2024-09-23 08:00:00,5,1188.28,1.75,25.7,257.49,57.7,164.4,187.04,15.71
2024-09-23 09:00:00,5,1214.98,1.63,29.47,274.66,63.9,171.9,195.28,16.47
2024-09-23 10:00:00,5,1335.14,1.77,38.73,260.35,70.57,175.22,201.49,18.49
2024-09-23 11:00:00,5,1575.47,1.93,56.21,211.72,77.25,175.08,205.95,21.53
2024-09-23 12:00:00,5,1842.5,1.08,77.46,145.91,80.11,172.15,207.57,24.57
2024-09-23 13:00:00,5,2937.32,0.72,128.87,44.7,84.88,209.75,264.84,36.48
2024-09-23 14:00:00,5,4539.49,27.72,138.46,0.08,92.51,285.69,375.19,49.65
2024-09-23 15:00:00,5,5500.79,52.75,123.38,0.0,94.41,343.76,460.27,52.69
2024-09-23 16:00:00,5,5928.04,64.37,117.9,0.0,94.41,384.02,513.62,50.66
2024-09-23 17:00:00,5,6088.26,71.53,112.41,0.0,90.6,405.58,540.88,47.12
2024-09-23 18:00:00,5,5607.6,69.74,104.19,0.0,76.29,379.11,501.37,36.48
2024-09-23 19:00:00,5,4432.68,53.64,91.85,0.0,53.41,303.31,394.77,23.81
2024-09-23 20:00:00,5,3524.78,37.1,79.51,0.0,43.87,252.73,323.64,20.52
2024-09-23 21:00:00,5,3044.13,27.05,70.6,0.0,43.39,230.79,291.4,20.77
2024-09-23 22:00:00,5,2750.4,21.46,62.38,0.0,43.39,223.12,279.01,19.76
2024-09-23 23:00:00,5,2456.67,16.76,53.47,0.01,38.15,210.27,261.38,15.45
2024-09-24 00:00:00,5,2269.74,15.42,45.93,0.03,34.81,201.1,248.36,12.41
2024-09-24 01:00:00,5,2616.88,27.49,45.93,0.01,41.01,215.57,269.23,15.33
2024-09-24 02:00:00,5,3791.81,63.48,52.78,0.49,58.17,267.49,343.61,25.84
2024-09-24 03:00:00,5,4859.92,104.61,59.63,2.84,71.53,308.44,403.43,34.96
2024-09-24 04:00:00,5,4165.65,59.9,97.33,19.31,81.06,280.8,359.91,34.45
2024-09-24 05:00:00,5,4219.06,32.19,131.61,69.38,104.9,324.39,403.85,37.49
2024-09-24 06:00:00,5,4272.46,13.75,139.83,191.69,139.24,417.63,495.52,35.97
2024-09-24 07:00:00,5,2216.34,3.86,64.43,291.82,119.21,305.94,349.75,19.25
2024-09-24 08:00:00,5,1682.28,1.82,40.78,334.74,99.18,282.43,316.57,15.2
2024-09-24 09:00:00,5,1695.63,1.36,42.5,363.35,107.77,300.22,333.89,15.58
2024-09-24 10:00:00,5,1949.31,1.31,58.26,346.18,121.12,320.63,358.19,17.99
2024-09-24 11:00:00,5,2536.77,1.26,94.59,288.96,141.14,359.43,406.18,23.05
2024-09-24 12:00:00,5,3204.35,0.57,137.09,211.72,167.85,401.44,457.8,26.6
2024-09-24 13:00:00,5,4486.08,0.04,197.41,88.69,190.73,479.67,557.15,35.97
2024-09-24 14:00:00,5,6301.88,9.61,252.25,4.02,198.36,606.7,717.39,49.14
2024-09-24 15:00:00,5,7370.0,27.27,252.25,0.0,181.2,734.5,866.37,50.66
2024-09-24 16:00:00,5,7156.37,25.48,213.86,0.0,152.59,766.98,896.84,45.6
2024-09-24 17:00:00,5,6622.31,21.68,178.22,0.01,143.05,753.74,881.73,48.64
2024-09-24 18:00:00,5,6088.26,18.55,160.4,0.03,135.42,728.66,849.27,50.16
2024-09-24 19:00:00,5,5287.17,10.95,142.57,0.21,115.39,683.5,788.3,42.56
2024-09-24 20:00:00,5,4753.11,4.97,120.64,0.8,85.83,660.79,757.18,30.4
2024-09-24 21:00:00,5,4272.46,3.24,100.08,1.24,61.99,648.57,739.19,20.01
2024-09-24 22:00:00,5,3845.21,3.13,81.57,1.23,47.21,613.89,694.96,13.55
2024-09-24 23:00:00,5,3311.16,3.16,64.43,1.24,39.1,545.53,614.26,11.27
2024-09-25 00:00:00,5,2830.51,3.41,52.09,1.45,34.81,456.9,513.31,10.39
2024-09-25 01:00:00,5,2296.45,0.98,49.35,9.12,36.72,363.33,406.61,11.27
2024-09-25 02:00:00,5,2429.96,10.28,52.09,3.13,43.39,316.29,361.41,15.96
2024-09-25 03:00:00,5,2536.77,28.16,47.3,5.99,48.16,270.94,315.3,18.24
2024-09-25 04:00:00,5,1682.28,18.55,42.16,22.53,61.04,177.86,203.32,14.06
2024-09-25 05:00:00,5,1388.55,12.52,41.47,51.5,61.99,135.15,153.18,13.05
2024-09-25 06:00:00,5,1268.39,7.1,39.76,103.0,62.94,120.01,133.92,12.54
2024-09-25 07:00:00,5,921.25,2.54,22.28,154.5,42.92,85.43,92.57,6.9
2024-09-25 08:00:00,4,827.79,1.98,20.05,163.08,39.1,66.97,72.58,5.57
2024-09-25 09:00:00,4,854.49,2.24,25.36,160.22,47.68,61.94,67.64,5.76
2024-09-25 10:00:00,4,1068.12,2.99,45.24,140.19,71.53,70.68,79.01,8.36
2024-09-25 11:00:00,5,1441.96,2.79,74.71,98.71,93.46,86.3,98.94,11.78
2024-09-25 12:00:00,5,1762.39,0.94,97.33,53.64,99.18,94.67,110.56,13.55
2024-09-25 13:00:00,5,2002.72,0.21,106.93,20.74,98.23,97.9,119.38,15.83
2024-09-25 14:00:00,5,2056.12,0.8,94.59,10.19,86.78,95.87,122.93,17.48
2024-09-25 15:00:00,5,1976.01,0.81,76.77,9.39,67.71,88.56,117.49,16.97
2024-09-25 16:00:00,5,1762.39,0.43,61.01,12.16,51.5,76.06,102.87,15.07
2024-09-25 17:00:00,4,1642.23,0.54,54.15,10.73,44.35,68.24,93.67,13.68
2024-09-25 18:00:00,4,1495.36,0.96,50.04,7.24,40.53,59.13,81.76,11.15
2024-09-25 19:00:00,3,1268.39,0.95,43.87,6.26,35.76,47.51,64.79,8.36
2024-09-25 20:00:00,3,1121.52,0.71,37.01,6.88,32.9,41.91,56.05,7.47
2024-09-25 21:00:00,3,1028.06,0.63,32.22,7.15,30.99,39.51,52.13,7.16
2024-09-25 22:00:00,3,988.01,0.91,31.19,5.5,31.95,39.78,51.82,6.97
2024-09-25 23:00:00,3,961.3,1.82,31.19,3.0,34.33,41.9,53.01,6.46
2024-09-26 00:00:00,3,961.3,4.14,31.19,0.96,37.67,46.91,57.44,6.21
2024-09-26 01:00:00,4,1041.41,9.16,32.22,0.17,44.35,56.08,68.24,7.47
2024-09-26 02:00:00,4,1255.04,17.88,34.27,0.74,53.41,67.69,84.27,10.39
2024-09-26 03:00:00,4,1361.85,24.14,37.01,3.35,61.99,72.23,90.45,11.78
2024-09-26 04:00:00,4,1174.93,18.33,42.16,8.31,68.66,64.78,78.67,9.63
2024-09-26 05:00:00,4,1054.76,17.21,44.55,23.25,81.06,63.3,75.21,8.87
2024-09-26 06:00:00,4,974.66,13.97,48.67,57.22,97.27,65.83,76.69,7.98
